대여소그룹,대여소명,대여일자,대여건수
강서구,1187. 강서수산물도매시장,201812,26
강서구,1188. 롯데중앙연구소,201812,29
강서구,1190. 마곡역 교차로(2번출구),201812,105
강서구,1191. 마곡역 교차로(NH농협),201812,225
강서구,1192. 마곡수명산파크 209동 건너편,201812,56
강서구,1193. 마곡센트럴타워 1차,201812,75
강서구,1194. 센서텍㈜,201812,71
강서구,1195. 코오롱One&Only타워,201812,192
강서구,1196. 서울식물원(문화센터) 건너편,201812,65
강서구,1197. 엘펠리체 호텔 건너편,201812,381
강서구,1198. LG 사이언스파크,201812,134
강서구,1199. 우장산역 3번출구,201812,72
강서구,1200. 개화광역환승센터,201812,8
강서구,2701. 마곡나루역 5번출구 뒤편,201812,307
강서구,2702. 마곡 엠밸리2단지,201812,31
관악구,2102. 봉림교 교통섬,201812,1451
관악구,2103. 신림동 우방아파트,201812,530
관악구,2104. 사당역 5번출구,201812,290
관악구,2105. 미성동 신림체육센터,201812,242
관악구,2106. 난곡 새마을금고,201812,415
관악구,2107. 도림천 신화교,201812,924
관악구,2108. 은천치안센터,201812,316
관악구,2109. 은천로입구 가로공원,201812,459
관악구,2110. 조원동 미성아파트,201812,277
관악구,2111. 서울대입구역 1번출구,201812,325
관악구,2112. 서울대입구역 마에스트로,201812,276
관악구,2113. 관악동작견인차량보관소,201812,310
관악구,2115. 관악농협농산물백화점,201812,422
관악구,2116. 에이스에이존빌딩,201812,169
관악구,2119. 중앙동 동진빌딩,201812,346
관악구,2122. 낙성대로 입구,201812,343
관악구,2127. 보성운수차고지 맞은편,201812,130
관악구,2128. 관악구청교차로,201812,171
관악구,2129. 낙성대 과학전시관,201812,240
관악구,2130. 영어마을 관악캠프,201812,50
관악구,2135. 신림역 5번출구,201812,423
관악구,2136. 신림역 8번출구,201812,654
관악구,2137. KT&G 관악지점,201812,152
관악구,2139. 서울신성초등학교,201812,939
관악구,2140. 신림1교 교차로,201812,485
관악구,2141. 미림여고입구 교차로,201812,575
관악구,2143. 서울산업정보학교,201812,232
관악구,2144. 난우길입구,201812,165
관악구,2145. 은천초등학교 육교,201812,268
관악구,2148. 낙성대역 3번출구 뒤,201812,292
관악구,2153. 서울남부초등학교 옆,201812,220
관악구,2156. 농협 관악문성지점,201812,218
관악구,2157. 난곡 사거리,201812,317
관악구,2159. 인헌초교,201812,161
관악구,2160. 관악구 보건소,201812,260
관악구,2164. 관악우체국,201812,253
관악구,2165. JK장평타워,201812,114
관악구,2167. 낙성대역 1번출구,201812,162
관악구,2169. 봉천역 2번출구,201812,310
관악구,2170. 조원동서울본병원,201812,202
관악구,2171. 서울대입구역 5번출구,201812,406
관악구,2172. 나들목공원,201812,280
관악구,2173. 당곡사거리,201812,909
관악구,2174. 삼성디지털프라자관악점,201812,324
관악구,2175. 신림동걷고싶은문화의거리입구,201812,149
관악구,2176. 보라매공원 보도육교,201812,401
관악구,2177. 신대방역 2번 출구,201812,1042
관악구,2178. 서울대학교 정문,201812,371
관악구,2179. 양녕로 입구,201812,225
관악구,2180. 신림동주민센터,201812,227
관악구,2183. 동방1교,201812,260
관악구,2184. 구암초등학교 버스정류장,201812,110
광진구,3500. 군자역2번출구,201812,619
광진구,3501. 광진구청 앞,201812,589
광진구,3502. 중곡역 1번출구,201812,271
광진구,3503. 광진유진스웰,201812,89
광진구,3504. 원일교회,201812,592
광진구,3505. 신양초교앞 교차로,201812,287
광진구,3506. 영동대교 북단,201812,324
광진구,3507. 어린이회관,201812,513
광진구,3508. 화양사거리,201812,810
광진구,3509. 세종사이버대학교,201812,1215
광진구,3510. 중곡SK아파트앞,201812,156
광진구,3516. 구의아리수정수센터앞,201812,264
광진구,3517. 용마사거리,201812,267
광진구,3520. 광진경찰서,201812,771
광진구,3521. 현대홈타운 뒷길,201812,94
광진구,3523. 건국대학교 과학관(이과대) 앞,201812,429
광진구,3524. 세종대학교,201812,338
광진구,3528. 광진정보도서관,201812,167
광진구,3529. 어린이대공원정문,201812,206
광진구,3533. 건대입구역 사거리(롯데백화점),201812,949
광진구,3534. 건대입구역 5번출구 뒤,201812,724
광진구,3535. 중곡사거리(국민은행),201812,264
광진구,3536. 중앙농협(자양동),201812,360
광진구,3537. 아차산 휴먼시아 아파트 옆,201812,184
광진구,3541. 커먼그라운드,201812,209
광진구,3542. 래미안 구의파크 스위트,201812,130
광진구,500. 어린이대공원역 3번출구 앞,201812,1343
광진구,501. 광진구의회 앞,201812,500
광진구,502. 뚝섬유원지역 1번출구 앞,201812,1266
광진구,503. 더샵스타시티 C동 앞,201812,507
광진구,504. 신자초교입구교차로,201812,794
광진구,505. 자양사거리 광진아크로텔 앞,201812,1064
광진구,515. 광양중학교 앞,201812,180
광진구,516. 광진메디칼 앞,201812,381
광진구,539. 군자교교차로,201812,346
광진구,540. 군자역 7번출구 베스트샵 앞,201812,1252
광진구,542. 강변역 4번출구 뒤,201812,385
광진구,543. 구의공원(테크노마트 앞),201812,444
광진구,544. 광남중학교,201812,138
광진구,546. 잠실대교북단 교차로,201812,428
광진구,548. 자양나들목,201812,584
광진구,549. 아차산역 3번출구,201812,694
광진구,551. 구의삼성쉐르빌 앞,201812,651
광진구,552. 대림아크로리버 앞,201812,189
광진구,553. 중곡 성원APT 앞,201812,242
광진구,555. 구의3동주민센터,201812,258
광진구,571. 어린이대공원역6번출구,201812,718
광진구,572. 국립정신 건강센터 앞,201812,142
광진구,573. 구의문주차장 앞,201812,767
광진구,574. 아차산역4번출구,201812,586
광진구,575. 중앙농협 중곡지점,201812,96
광진구,576. 광나루역 3번 출구,201812,280
광진구,577. 광진청소년수련관,201812,363
광진구,584. 광진광장 교통섬,201812,877
광진구,588. 뚝섬 유원지역,201812,361
광진구,590. 건국대학교 (입학정보관),201812,1500
광진구,591. 건국대학교 (행정관),201812,456
광진구,592. 건국대학교 학생회관,201812,890
광진구,593.자양중앙나들목,201812,513
구로구,1901. 신도림동주민센터 앞,201812,237
구로구,1904. 도림천역 1번 출구 앞,201812,452
구로구,1906. 신도림역 1번 출구 앞,201812,1258
구로구,1907. 구일우성(아) 육교 밑,201812,344
구로구,1908. 해원리바파크 육교 밑,201812,618
구로구,1910. 낙원교회 맞은편,201812,139
구로구,1911. 구로디지털단지역 앞,201812,1429
구로구,1912. 한신휴아파트 앞,201812,299
구로구,1913. 구로리공원,201812,201
구로구,1914. 대림역4번출구,201812,411
구로구,1916. 구로중학교앞,201812,104
구로구,1920. 서울미래초등학교 사거리,201812,126
구로구,1924. 삼부르네상스파크빌,201812,331
구로구,1925. 동양미래대학교 정문 옆,201812,685
구로구,1928. 고척스카이돔구장 광장,201812,295
구로구,1929. 고척근린공원 고척도서관 앞,201812,174
구로구,1930. 개봉지구대 개봉치안센터,201812,132
구로구,1931. 개봉역(북측광장),201812,279
구로구,1933. 개봉푸르지오아파트 상가,201812,198
구로구,1936. 개봉역 1번 출구 자전거보관서쪽,201812,100
구로구,1937. 한진아파트 입구,201812,144
구로구,1941. 오류동역 2번출구,201812,38
구로구,1943. 온수역 북측,201812,64
구로구,1946. 구로역 광장,201812,398
구로구,1951. 천왕이펜하우스 4단지 상가 앞,201812,82
구로구,1952. 천왕연지타운2단지 앞,201812,181
구로구,1953. 천왕역 4번출구 뒤,201812,169
구로구,1955. 디지털입구 교차로,201812,700
구로구,1956. 도야미리숯불갈비 앞,201812,164
구로구,1957. 구일고등학교 정문,201812,300
구로구,1958. 강서수도사업소민원센터,201812,210
구로구,1959. 구로구의회 앞,201812,212
구로구,1960. 화광신문사 앞,201812,376
구로구,1961. 신도림테크노근린공원,201812,684
구로구,1962. 가리봉동주민센터,201812,390
구로구,1964. 원메디타운 앞,201812,192
구로구,1965. 삼환로즈빌아파트 105동 옆,201812,148
구로구,1966. 한마을아파트 정문상가,201812,178
구로구,1967. 참새공원(백곡경노당),201812,42
구로구,1968. 동인오피스텔 건너편 소공원,201812,62
구로구,1969. 궁동생태공원,201812,36
구로구,1971. 오정초교 앞 보도육교,201812,30
구로구,1973. 오리로와 서해안도로 교차로 앞,201812,51
구로구,1974. 신도림2차e편한세상아파트 203동 앞,201812,330
구로구,1975. 대림역 1번 출입구 밑,201812,220
구로구,1976. 남구로역 5번 출입구 앞,201812,173
구로구,1977. 천왕역 1번 출입구 앞,201812,183
구로구,1979. 구로1동우체국 앞,201812,90
구로구,1981. 천왕이펜하우스5단지 앞,201812,145
구로구,1983. 구로동롯데아파트,201812,354
구로구,1984. 구로구청,201812,349
구로구,1985. 구로도서관,201812,781
구로구,1986. 태평양물산빌딩,201812,866
구로구,1987. 개봉아이파크아파트 앞,201812,155
구로구,1988. 고척LIGA아파트 앞,201812,228
구로구,1991. 오류동역 맞은편,201812,195
구로구,1993. 금강수목원아파트 앞,201812,77
구로구,1994. 삼성전자 물류센터 앞,201812,42
구로구,1996. 구일역 1번 출입구 앞,201812,79
구로구,1998. 고척교 교차로,201812,57
금천구,1804. 독산역 2번출구 자전거주차장,201812,281
금천구,1805. 서울디지털운동장 앞,201812,238
금천구,1806. 에이스하이엔드타워9차 앞,201812,170
금천구,1808. 에이스하이엔드타워8차 앞,201812,300
금천구,1809. LG전자 별관동(호서대 벤처타워 맞은편),201812,194
금천구,1812. 갑을그레이트밸리 앞,201812,168
금천구,1814. 두산위브아파트 옆 상가건물 앞,201812,318
금천구,1816. 금천폭포공원 앞,201812,86
금천구,1819. 금천구청 앞 자전거거치대,201812,171
금천구,1820. 신한은행 시흥대로금융센터지점,201812,78
금천구,1821. 홈플러스 시흥점 맞은편 다비치안경 앞,201812,99
금천구,1822. 서울 시흥동우체국 앞,201812,147
금천구,1823. 상신정비공업 앞,201812,137
금천구,1824. 독산근린공원 입구,201812,297
금천구,1825. 한신아파트 앞 육교 아래,201812,73
금천구,1826. 한신코아 앞,201812,108
금천구,1827. 독산보도육교 앞 자전거 보관소,201812,329
금천구,1828. 한양수자인아파트 앞,201812,67
금천구,1829. 홈플러스 금천점 앞,201812,259
금천구,1830. 빅마켓 금천점 앞,201812,268
금천구,1831. 메이퀸웨딩컨벤션 앞,201812,196
금천구,1833. 독산역 1번출구 앞 자전거보관소,201812,313
금천구,1834. 월드메르디앙 벤처센터 2차,201812,332
금천구,1835. STX V타워,201812,215
금천구,1836. 금천구립 독산도서관,201812,100
금천구,1839. 수출의 다리 아래,201812,406
금천구,1840. 솔브레인이엔지 뒤편,201812,85
금천구,1841. 가산동 주민센터,201812,297
금천구,1842. 한울중학교,201812,77
금천구,1843. 독산고등학교,201812,184
금천구,1845. 롯데캐슬골드파크1차 서문,201812,134
금천구,1846. 롯데캐슬골드파크1차 동문,201812,125
금천구,1847. 독산주공 14단지 버스정류소,201812,31
금천구,1848. 벽산 디지털밸리 5차,201812,181
금천구,1849. 대륭포스트타워5차,201812,85
금천구,1850. 코오롱테크노밸리,201812,149
금천구,1851. 가산디지털단지 7번출구,201812,498
금천구,1852. 혜명양로원 담장 옆,201812,20
금천구,1853. 서울디자인직업전문학교 앞,201812,92
금천구,1854. 가산아네스트 오피스텔 앞,201812,152
금천구,1855. 성지아파트 옆 도로변,201812,27
금천구,1856. 모두의학교,201812,114
금천구,1857. 주공14단지,201812,87
금천구,1858. 석수역1번출구 앞 (SK주유소),201812,57
노원구,1601. 석계역 문화광장 내 자전거 보관소,201812,673
노원구,1602. 광운대역 앞,201812,263
노원구,1603. 롯데캐슬 102동 코너(월계주유소건너),201812,246
노원구,1605. 헬스케어,201812,257
노원구,1606. 태릉입구역 3번출구,201812,375
노원구,1608. 공릉역 1번 출구 앞,201812,814
노원구,1610. 화랑대역 2번출구 앞,201812,467
노원구,1611. 과기대 입구(우),201812,683
노원구,1616. 하계2동 공항버스정류장 옆,201812,567
노원구,1617. 하계동 중평어린이공원 앞,201812,254
노원구,1619. 중계동 하나프라자빌딩 앞(중1-1),201812,369
노원구,1620. 중계동 노원구민체육센터 옆(중1-2),201812,415
노원구,1623. 노원 구민회관,201812,544
노원구,1625. 상계역(4번출구),201812,820
노원구,1627. 수락산역 4번출구,201812,186
노원구,1628. 노일초등학교 앞,201812,128
노원구,1630. 수연빌딩 앞,201812,138
노원구,1634. 당고개공원 대여소,201812,300
노원구,1635. 상계3.4동 주민센터 대여소,201812,112
노원구,1636. 백병원 사거리 농협은행 앞,201812,865
노원구,1637. KT 노원점 건물 앞,201812,917
노원구,1639. 희성오피앙,201812,81
노원구,1640. 한내근린공원 북측,201812,214
노원구,1641. 한내근린공원 남측,201812,152
노원구,1642. 서울여대 남문,201812,256
노원구,1643. 태릉입구역 8번출구,201812,306
노원구,1646. 삼육대 입구,201812,65
노원구,1650. 중계근린공원내,201812,444
노원구,1651. 맥도날드 상계점 앞,201812,174
노원구,1652. 파르코 앞,201812,68
노원구,1653. 노원역1번출구,201812,750
노원구,1654. 당고개입구 오거리,201812,156
노원구,1655. 공릉1단지아파트,201812,448
노원구,1656. 중앙하이츠 아파트 입구,201812,690
노원구,1657. 노원구청,201812,168
노원구,1659. 중계동 을지중학교,201812,202
노원구,1660. 서울시립과학관,201812,116
노원구,1661. 당현천근린공원,201812,337
노원구,1662. 노원역7번출구,201812,377
노원구,1663. 동해문화예술관앞,201812,771
노원구,1664. 노해근린공원내,201812,106
노원구,1665. 양지근린공원앞,201812,439
노원구,1666. 노원소방서인근,201812,420
노원구,1667. 중계중학교,201812,391
노원구,1668. 중계역 6번출구,201812,671
노원구,1669. 중계역 3번출구,201812,427
노원구,1670. 노원경찰서교차로,201812,431
노원구,1671. 인덕대학교,201812,210
노원구,1672. 상계동수락리버시티,201812,186
노원구,1673. 노원역?5번출구,201812,881
노원구,1674. 서울북부고용센터앞,201812,351
노원구,1675. 월계문화체육센터,201812,124
노원구,1677. 육군사관학교 앞,201812,163
노원구,1678. 성서대학교 밀알관,201812,110
노원구,1679. 삼육대 도서관,201812,45
노원구,1680. 삼육대 제3과학관,201812,39
노원구,1681. 현대6차 아파트,201812,344
노원구,1682. 중계종합사회복지관 교차로,201812,294
노원구,1683. 노원문화예술회관,201812,371
노원구,1684. 태릉입구역 5번출구,201812,450
노원구,1685. 불암고등학교 앞 횡단보도,201812,239
노원구,1686. 온수골사거리(스타벅스앞),201812,383
