대여소 그룹,대여소 명,대여 일자 / 월,대여 건수
강남구,2373. 개포동역 사거리,202009,1485
강남구,2375. 수서역 1번출구 앞,202009,864
강남구,2376. 수서역 6번출구 앞,202009,189
강남구,2377. 수서역 5번출구 뒤,202009,2339
강남구,2380. 삼성동베이직하우스앞,202009,441
강남구,2381. 언주역 6번출구앞,202009,506
강남구,2382. 역삼동 sk뷰 501동앞,202009,369
강남구,2383. 보금자리정원,202009,314
강남구,2384. 자곡사거리,202009,1887
강남구,2385. 학동역,202009,684
강남구,2386. 논현동 279-165,202009,162
강남구,2387. 래미안강남힐즈 사거리,202009,838
강남구,2388. 강남구 도시관리공단,202009,477
강남구,2389. 경기여자고등학교 후문 (삼성로3길 입구),202009,651
강남구,2390. 구룡마을 입구 (래미안블레스티지 아파트),202009,299
강남구,2391. 구룡터널 입구(개포1단지아파트),202009,20
강남구,2392. 구룡산 입구 (구룡산 서울둘레길 입구),202009,50
강남구,2393. 구룡사 앞 교차로 (보도육교),202009,88
강남구,2395. 개포1단지아파트 입구 (보도육교),202009,22
강남구,2396. 영동3교 북단(우성캐릭터 앞 보도),202009,793
강남구,2398. 더라움,202009,385
강남구,2401. 밀알학교 입구 (삼성서울병원 입구),202009,261
강남구,2403. 공무원연금매점 교차로 (개포주공9단지 입구),202009,186
강남구,2404. 대모산입구역 4번 출구 앞,202009,962
강남구,2405. 청담공원앞 교차로,202009,775
강남구,2406. 논현동 광명빌딩 앞,202009,356
강남구,2407. 역삼.서초.삼성 세무서 앞 (역삼빌딩 앞),202009,1150
강남구,2408. 강남한양수자인아파트,202009,617
강남구,2409. 역삼동 디오슈페리움 (우성아파트 사거리),202009,854
강남구,2410. 포스코피앤에스타워 (역삼역 3번출구 부근),202009,550
강남구,2411. 세곡동 성당,202009,838
강남구,2412. 일원1동 주민센터,202009,1678
강남구,2413.도곡역 1번 출구,202009,734
강남구,2414. 도곡역 아카데미스위트 앞,202009,851
강남구,2415.한티역 롯데백화점 앞,202009,499
강남구,2416.한티역 6번 출구,202009,220
강남구,2417.선정릉 디캠프(D.CAMP)앞,202009,196
강남구,2418.봉은사역 7번 출구,202009,544
강남구,"2419.봉은사역 1,2번 출구",202009,410
강남구,2420.학여울역 사거리(LG베스트샵 앞),202009,756
강남구,2421. 신논현역 4번출구,202009,406
강남구,2422.수서동 성당 맞은편,202009,473
강남구,2423.영희초교 사거리(래미안개포루체하임),202009,805
강남구,2425.세곡동 사거리(대왕초등학교 정류장),202009,165
강남구,2426.강남한신휴플러스 6단지,202009,308
강남구,2427.개포고등학교 정문앞,202009,212
강남구,2428.롯데리아 개포점앞,202009,225
강남구,2429.압구정로데오역 6번출구,202009,1236
강남구,2430.강남파이낸스센터앞(역삼역2번출구),202009,304
강남구,2431.대치역 7번출구,202009,933
강동구,1001. 광진교 남단 사거리(디지털프라자앞),202009,2908
강동구,1002. 해공공원(천호동),202009,2939
강동구,1003. 해공도서관앞,202009,927
강동구,1004. 삼성광나루아파트 버스정류장,202009,2074
강동구,1006. 롯데캐슬 115동앞,202009,646
강동구,1007.암사동 선사유적지,202009,238
강동구,1008. 암사역 3번출구(국민은행앞),202009,3902
강동구,1009. 천호역4번출구(현대백화점),202009,4838
강동구,1010. 강동세무서,202009,2871
강동구,1011. LIGA 아파트 앞,202009,2912
강동구,1012. 서울 상운차량,202009,1233
강동구,1013. 강동구청역 1번 출입구,202009,1235
강동구,1014. 강동구평생학습관앞,202009,1117
강동구,1015. 샛마을 근린공원,202009,987
강동구,1016. 해뜨는 주유소옆 리엔파크 109동앞,202009,762
강동구,1017. 맥도날드(길동),202009,2139
강동구,1018. 둔촌 주공 GS 맞은편,202009,69
강동구,1019. 다성이즈빌아파트(호원대 대각선 맞은편),202009,2966
강동구,1020. 강동경찰서,202009,2937
강동구,1021. 강일동 리슈빌 빌딩앞,202009,1717
강동구,1022. 길동 사거리(초소앞),202009,1842
강동구,1023. 한국종합기술사옥 앞,202009,1785
강동구,1024. 강동구청 앞,202009,2348
강동구,1025. 상일초등학교,202009,743
강동구,1026. 대명초교 입구 교차로,202009,689
강동구,1027. 프라자 아파트 앞,202009,1274
강동구,1028. 포레스 주상복합 빌딩,202009,1421
강동구,1029. 롯데 시네마,202009,2140
강동구,1030. 미호 플랜트 앞,202009,1048
강동구,1031. 올림픽로 836(아리수로),202009,834
강동구,1032. 선사고등학교,202009,799
강동구,1033. 고덕동 아남아파트,202009,858
강동구,1034. 고덕동 래미안 힐스테이트,202009,621
강동구,1035. 고덕역 4번출구,202009,135
강동구,1036. 고덕동 주양쇼핑,202009,1272
강동구,1037. 강일리버파크 6단지,202009,320
강동구,1038. 강일 다솜 어린이 공원,202009,355
강동구,1039. 고덕초등학교,202009,200
강동구,1041. 묘곡초등학교,202009,815
강동구,1042. 강일리버파크 2~5단지,202009,767
강동구,1044. 굽은다리역,202009,4201
강동구,1047. 건강보험 강동지사kt,202009,1966
강동구,1048. 동부기업(둔촌동),202009,2091
강동구,1049. 강일리버파크 10단지,202009,986
강동구,1050. 둔촌역 3번 출입구,202009,4234
강동구,1051. 양지시장 (용성약국앞) 입구,202009,1625
강동구,1052. 리싸이클시티,202009,336
강동구,1053. 동명근린공원 진입로 (아리수로),202009,391
강동구,1054. 말우물 어린이 공원,202009,312
강동구,1056. 강일리버파크 7~11단지,202009,455
강동구,1057. 능골근린공원,202009,863
강동구,1058. 고덕숲 아이파크 1,202009,1093
강동구,1059. 래미안 강동팰리스(102동),202009,1251
강동구,1060. 천일초교 사거리,202009,830
강동구,1061. 천호초교 입구 사거리(일주빌딩),202009,1119
강동구,1062. 고덕숲 아이파크 2,202009,378
강동구,1063.강동롯데캐슬퍼스트 아파트(관리동),202009,621
강동구,1064.중앙보훈병원역 1번출구,202009,197
강동구,1065.보훈병원 정문옆(중앙대영약국),202009,419
강동구,1066.생태공원앞 교차로(조명탑),202009,137
강동구,1067.한영중고앞사거리,202009,362
강동구,1068.명일파출소,202009,962
강동구,1069.강동경희대학교병원 입구,202009,303
강동구,1070.(시립)고덕평생학습관,202009,394
강동구,1071.명일근린공원공동체텃밭,202009,295
강동구,1073.SSTS 몰 앞,202009,1017
강동구,1074.대명초교입구 사거리,202009,1141
강동구,1075.천동초교 삼거리,202009,975
강동구,1076.전자랜드 길동점,202009,1663
강동구,1077.강동역 1번출구 앞,202009,1786
강동구,1078.둔촌사거리,202009,1623
강동구,1079.강일동입구교차로,202009,506
강동구,1080.엘웨딩,202009,669
강동구,1081.트레빌빌딩,202009,680
강동구,1082.중앙보훈병원역3번출구,202009,54
강동구,1083.광문고교사거리(아이파크),202009,445
강동구,1084. 윤선생빌딩(JYP사옥),202009,2420
강동구,1085.래미안 솔베뉴(고덕로),202009,542
강동구,1086.래미안 솔베뉴(구천면로),202009,665
강동구,1088.풍납사거리(강동),202009,891
강동구,1089.고덕 래미안힐스테이트(201동),202009,181
강동구,1090.상일동역 2번출구 앞,202009,2419
강동구,3539. 서원마을,202009,288
강동구,3652. 한영외국어고등학교,202009,95
강북구,"1501. 미아역 3번,4번 출구 사이",202009,1785
강북구,1503. 이디야 커피 수유역점 앞,202009,3174
강북구,1504. 다이소 삼양시장점,202009,597
강북구,1506. 강북문화예술회관,202009,1145
강북구,1509. 서울북부수도사업소,202009,834
강북구,1510. 번동주공5단지 관리사무소 앞,202009,314
강북구,1511. 번동 금호어울림아파트102동앞,202009,340
강북구,1512. 강북중학교 앞,202009,3265
강북구,1513. 강북구청 뒷편,202009,219
강북구,1514. 강북구청 사거리 버스정류소 앞,202009,1944
강북구,1515. 송천동 주민센터,202009,850
강북구,1516. 우이초등학교 후문 옆,202009,840
강북구,1518. SK telecom(수유직영점) 앞,202009,733
강북구,1519. 세븐일레븐 수유장미원점 앞,202009,784
강북구,1520. 성실교회,202009,1371
강북구,1522. 월드전기조명인테리어(우이동),202009,503
강북구,1525. 미아동 복합청사,202009,570
강북구,1526. 수유동 채선당앞,202009,888
강북구,1527. 미아역 1번 출구 뒤,202009,876
강북구,1528. 삼각산동 주민센터,202009,471
강북구,1529. 미아동 한국전력공사,202009,1953
강북구,1530. 광산사거리,202009,1911
강북구,1531. 미아사거리 1번 출구,202009,2369
강북구,1532. 번3동 주민센터 교차로,202009,1101
강북구,"1533. 번동 주공3, 4단지 교차로",202009,1957
강북구,1534. 북서울 꿈의 숲 동문,202009,1948
강북구,1535. 효성인텔리안 앞,202009,2157
강북구,1536. 번동 두산위브 101동 옆,202009,1422
강북구,1537. 북한산 우이역,202009,843
강북구,1538. 솔밭공원역,202009,429
강북구,1539. 4.19민주묘지역,202009,1732
강북구,1540. 가오리역,202009,1033
강북구,1541. 삼양역,202009,228
강북구,1542. 삼양사거리역,202009,469
강북구,1543. 수유1동 주민센터,202009,874
강북구,1545. 솔샘역 2번 출구,202009,142
강북구,1546. 송천동우체국,202009,690
강북구,1547. 꿈의숲 롯데캐슬,202009,379
강북구,1548. 북서울 꿈의숲 서문,202009,924
강북구,1550.삼각산아이원아파트(105동 옆),202009,36
강북구,1551.4.19탑 앞,202009,582
강북구,1552. 강북구청사거리(던킨도너츠 앞),202009,1409
강북구,1553.예수그리스도후기성도교회 앞,202009,455
강북구,1554.번동사거리,202009,672
강북구,1557.신창교,202009,1270
강북구,1558.강북문화정보도서관,202009,161
강북구,1560. 도봉세무서 앞,202009,899
강북구,1564.4.19민주묘지역 1번출구,202009,35
강북구,1565.대한병원앞,202009,1052
강북구,1566.삼각산 아이언APT앞,202009,92
강북구,1568.4.19민주묘지 입구사거리,202009,664
강북구,1569.수유역2번출구,202009,1586
강북구,1571.북서울 꿈의 숲 입구,202009,516
강북구,1572.우이산 입구,202009,88
강북구,1573.현대성우아파트 옆,202009,246
강북구,1574.송중초등학교 옆,202009,535
강서구,1101. 개화동상사마을종점 버스정류장,202009,264
강서구,1102. 방화사거리 마을버스 버스정류장,202009,2319
강서구,1103. 방화역 4번출구앞,202009,2457
강서구,1105. 방화근린공원,202009,711
강서구,1106. 신방화사거리,202009,2276
강서구,1108. 공항시장역 2번출구 뒤,202009,1332
강서구,1109. 공항시장역 4번출구,202009,988
강서구,1110. 공항중학교앞,202009,1300
강서구,1111. 마곡엠밸리6_7단지 마곡중학교,202009,1670
강서구,1112. 마곡엠밸리4단지 정문,202009,4513
강서구,1113. 서남환경공원 버스정류장,202009,2267
강서구,1115. 등촌역 1번출구옆,202009,1994
강서구,1117. 스타벅스앞,202009,3755
강서구,1118. 증미역 3번출구뒤(등촌두산위브센티움오피스텔),202009,5289
강서구,1119. 염창동 한마음아파트앞(염창동 빛나는 음악학원앞),202009,3591
강서구,1120. 대림경동아파트앞,202009,2864
강서구,1121. 가양레포츠센터앞,202009,2421
강서구,1122. 황금내근린공원,202009,5257
강서구,1124. 발산역 6번 출구 뒤,202009,4720
강서구,1125. 명덕고교입구(영종빌딩),202009,3766
강서구,1126. 우장산역 1번출구옆(우장산아이파크105동앞),202009,1867
강서구,1127. 화곡역(에이스정형외과앞) 버스정류장,202009,2077
강서구,1128. 화곡역 6번출구,202009,1631
강서구,1129. 화곡역 1번 출구 앞,202009,2294
강서구,1130. 화곡본동시장 버스정류장,202009,1010
강서구,1131. 꿈돌이공원 앞,202009,2653
강서구,1132. 등촌역 7번출구,202009,2368
강서구,1135. 강서구의회,202009,1941
강서구,1136. 등촌2파출소,202009,970
강서구,1137. 등촌2동주민센터,202009,551
강서구,1139. 용문사 버스정류장,202009,1744
강서구,1140. 목동사거리 버스정류장,202009,2061
강서구,1141. 곰달래 문화복지센터 1-1,202009,2192
강서구,1145. 곰달래 문화복지센터 1-2,202009,1112
강서구,1146. 곰달래사거리,202009,1892
강서구,1148. 볏골공원,202009,1214
강서구,1149. 신방화역환승주차장,202009,5548
강서구,1150. 송정역 1번출구,202009,4027
강서구,1151. 마곡역1번출구,202009,59
강서구,1152. 마곡역교차로,202009,4286
강서구,"1153. 발산역 1번, 9번 인근 대여소",202009,6342
강서구,1155. 기쁜우리복지관,202009,2320
강서구,1157. 강서구청,202009,2980
강서구,1158. 가양역 8번출구,202009,6087
강서구,1159. 서서울모터리움앞,202009,1690
강서구,1160. 양천향교역 7번출구앞,202009,7096
강서구,1161. 강서면허시험장앞,202009,551
강서구,1162. 공항초등학교건너편,202009,1573
강서구,1163. 방화동강서기동대앞,202009,1438
강서구,1165. 마곡중학교 후문,202009,1061
강서구,1166. 강서구립등빛도서관,202009,3472
강서구,1167. 마곡수명산파크3단지 교차로,202009,2492
강서구,1168. 마곡엠밸리10단지 앞,202009,1241
강서구,1169. 염창역 1번 출구,202009,2173
강서구,1170. 강서구보건소 (삼성디지털 프라자),202009,1133
강서구,1171. 염창동 새마을금고 건너편 (모닝글로리),202009,2694
강서구,1172. 가양3동 주민센터,202009,1871
강서구,1173. 강서구청사거리(SH타워),202009,3976
강서구,1174. 강서구청사거리(부민병원),202009,1271
강서구,1175. 대한항공 인력개발센터,202009,1518
강서구,1177. 수명중?고교,202009,1209
강서구,1178. 개화산역 2번 출구,202009,1322
강서구,1180. 마곡엠밸리 15단지(1502동) 건너편,202009,2051
강서구,1181. 농수산식품공사 (강서지사),202009,405
강서구,1182. KBS 스포츠월드,202009,3049
강서구,1183. KC 대학교,202009,455
강서구,1184. 마곡13단지,202009,2755
강서구,1185. 등촌9단지,202009,1954
강서구,1186. 송정중학교,202009,393
강서구,1187. 강서수산물도매시장,202009,803
강서구,1188. 롯데중앙연구소,202009,347
강서구,1190. 마곡역 교차로(2번출구),202009,1619
강서구,1191. 마곡역 교차로(NH농협),202009,2856
강서구,1192. 마곡수명산파크 209동 건너편,202009,1651
강서구,1193. 마곡센트럴타워 1차,202009,2369
강서구,1194. 센서텍㈜,202009,901
강서구,1195. 코오롱One&Only타워,202009,1890
강서구,1196. 서울식물원(문화센터) 건너편,202009,840
강서구,1197. 엠펠리체 호텔 건너편,202009,3399
강서구,1198. LG 사이언스파크,202009,747
강서구,1199. 우장산역 3번출구,202009,2548
강서구,1200. 개화광역환승센터,202009,335
강서구,2701. 마곡나루역 5번출구 뒤편,202009,5019
강서구,2702. 마곡 엠밸리2단지,202009,1347
강서구,2703.서울도시가스 앞,202009,992
강서구,2704.홈플러스(강서점),202009,3305
강서구,2706.강서공업고등학교 앞,202009,2025
강서구,2707.한강아파트,202009,1599
강서구,2708.강서한강자이타워 앞,202009,3391
강서구,2709.강변아파트 310동 앞,202009,1556
강서구,2710.라이품 공영주차장 앞,202009,2460
강서구,2711.가로공원공영주차장 1번 출구,202009,1184
강서구,2712.화곡터널입구교차로,202009,360
강서구,2713.우장초등학교 앞,202009,1050
강서구,2714.발산1동주민센터교차로,202009,2325
강서구,2715.마곡나루역 2번 출구,202009,6079
강서구,2716.롯데 R&D 센터,202009,410
강서구,2717.LG유플러스 마곡사옥,202009,2188
강서구,2718.마곡수명산파크1단지,202009,797
강서구,2719.마곡문화공원,202009,1544
강서구,2720.힐스테이트에코,202009,2145
강서구,2721.등촌1-10단지 교차로,202009,2558
강서구,2722.마곡 문영비지웍스,202009,2829
강서구,2723.마곡 필네이처,202009,1241
강서구,2724.(재)FITI시험연구원,202009,1759
강서구,2725.서울식물원 식물문화센터,202009,1411
강서구,2727.서울식물원 잔디마당 앞,202009,1522
강서구,2728.마곡나루역 3번 출구,202009,3869
강서구,2729.넥센 유니버시티 앞,202009,1280
강서구,2730.마곡메가박스 앞,202009,1430
강서구,2731.명덕고교,202009,763
강서구,2732.마곡수명산 1-2단지,202009,1046
강서구,2733.마곡13단지 정문 앞,202009,2147
강서구,2735.마곡 공공청사,202009,1443
강서구,2737.까치산역 3번 출구,202009,1556
강서구,2739.수명산파크1단지교차로,202009,1272
강서구,2740.마곡레포츠센터,202009,996
강서구,2741.마곡수명산파크5-6단지,202009,1065
강서구,2742.강서구민올림픽체육센터,202009,761
강서구,2743.동신아파트 104동 앞,202009,1160
강서구,2744.강서세무서 앞,202009,747
강서구,2745.수명초등학교,202009,637
강서구,2746.수명산파크 4단지 411동 앞,202009,1054
관악구,2102. 봉림교 교통섬,202009,11167
관악구,2103. 신림동 우방아파트,202009,1875
관악구,2104. 사당역 5번출구,202009,1770
관악구,2105. 미성동 신림체육센터,202009,1510
관악구,2106. 난곡 새마을금고,202009,2349
관악구,2107. 도림천 신화교,202009,3633
관악구,2108. 은천치안센터,202009,1556
관악구,2109. 은천로입구 가로공원,202009,3220
관악구,2110. 조원동 미성아파트,202009,74
관악구,2111. 서울대입구역 1번출구,202009,1416
관악구,2112. 서울대입구역 마에스트로,202009,1388
관악구,2113. 관악동작견인차량보관소,202009,3390
관악구,2115. 관악농협농산물백화점,202009,1365
관악구,2116. 에이스에이존빌딩,202009,1129
관악구,2119. 중앙동 동진빌딩,202009,1539
관악구,2122. 낙성대로 입구,202009,1024
관악구,2127. 보성운수차고지 맞은편,202009,667
관악구,2128. 관악구청교차로,202009,944
관악구,2129. 낙성대 과학전시관,202009,806
관악구,2130. 영어마을 관악캠프,202009,566
관악구,2135. 신림역 5번출구,202009,1623
관악구,2136. 신림역 8번출구,202009,2682
관악구,2137. KT&G 관악지점,202009,624
관악구,2139. 서울신성초등학교,202009,891
관악구,2140. 신림1교 교차로,202009,2463
관악구,2141. 미림여고입구 교차로,202009,229
관악구,2143. 서울산업정보학교,202009,480
관악구,2144. 난우길입구,202009,723
관악구,2145. 은천초등학교 육교,202009,774
관악구,2148. 낙성대역 3번출구 뒤,202009,881
관악구,2156. 농협 관악문성지점,202009,1029
관악구,2159. 인헌초교,202009,648
관악구,2160. 관악구 보건소,202009,3
관악구,2164. 관악우체국,202009,1270
관악구,2165. JK장평타워,202009,458
관악구,2167. 낙성대역 1번출구,202009,799
관악구,2169. 봉천역 2번출구,202009,1422
관악구,2170. 조원동서울본병원,202009,1341
관악구,2171. 서울대입구역 5번출구,202009,1886
관악구,2172. 나들목공원,202009,480
관악구,2173. 당곡사거리,202009,5494
관악구,2174. 삼성디지털프라자관악점,202009,1051
관악구,2175. 신림동걷고싶은문화의거리입구,202009,1432
관악구,2176. 보라매공원 보도육교,202009,2813
관악구,2177. 신대방역 2번 출구,202009,7741
관악구,2178. 서울대학교 정문,202009,603
관악구,2179. 양녕로 입구,202009,1508
관악구,2183. 동방1교,202009,6439
관악구,2184. 구암초등학교 버스정류장,202009,209
관악구,2185. 대학동 고시촌,202009,1117
관악구,2186.우리은행 낙성대역지점,202009,506
관악구,2187.현대시장사거리(신한은행),202009,857
관악구,2189.삼성서비스센터(관악점),202009,780
관악구,2190.도원맨션,202009,356
관악구,2191.대학동주민센터,202009,758
관악구,2195.은천교회,202009,801
관악구,2196.삼화페인트 봉천점,202009,594
관악구,2198.사랑의병원,202009,585
관악구,2199.신봉천주유소,202009,161
관악구,2200.관악문화원 건너편,202009,132
관악구,3304.낙성대역 5번 출구,202009,549
관악구,3305.낙성대역 8번 출구,202009,205
관악구,3306.서울신우초등학교,202009,95
관악구,3307.봉천고개 육교,202009,367
관악구,3310.영락고등학교,202009,305
관악구,3311.서울대입구역 4번 출구,202009,517
관악구,3802. 관악구민체육센터,202009,26
광진구,3500. 군자역2번출구,202009,2076
광진구,3501. 광진구청 앞,202009,2555
광진구,3502. 중곡역 1번출구,202009,960
광진구,3503. 광진유진스웰,202009,197
광진구,3504. 원일교회,202009,1788
광진구,3505. 신양초교앞 교차로,202009,1356
광진구,3506. 영동대교 북단,202009,1558
광진구,3507. 어린이회관,202009,611
광진구,3508. 화양사거리,202009,1076
광진구,3509. 세종사이버대학교,202009,2579
광진구,3510. 중곡SK아파트앞,202009,627
광진구,3516. 구의아리수정수센터앞,202009,647
광진구,3517. 용마사거리,202009,2281
광진구,3518. 군자역 7번출구뒤,202009,3359
광진구,3520. 광진경찰서,202009,2124
광진구,3521. 현대홈타운 뒷길,202009,318
광진구,3523. 건국대학교 과학관(이과대) 앞,202009,766
광진구,3524. 세종대학교,202009,122
광진구,3528. 광진정보도서관,202009,1311
광진구,3529. 어린이대공원정문,202009,1041
광진구,3533. 건대입구역 사거리(롯데백화점),202009,6402
광진구,3534. 건대입구역 5번출구 뒤,202009,2926
광진구,3535. 중곡사거리(국민은행),202009,2421
광진구,3536. 중앙농협(자양동),202009,2211
광진구,3537. 아차산 휴먼시아 아파트 옆,202009,682
광진구,3541. 커먼그라운드,202009,3220
광진구,3542. 래미안 구의파크 스위트,202009,1383
광진구,3543. 세종대학교(학술정보원),202009,283
광진구,3563.구의7단지현대아파트,202009,137
광진구,3564.나루마당,202009,83
광진구,3566.우성4차아파트,202009,1433
광진구,3569.건대병원후문,202009,2000
광진구,3570.구의역 리버비스타 오피스텔,202009,1733
광진구,3571.화양 APT(횡단보도 옆),202009,1923
광진구,3572.중곡동 성당,202009,2
광진구,3573.광나루안전체험관,202009,1016
광진구,3575.자양사거리 (LG 유플러스),202009,1601
광진구,3577.신자초교 입구 교차로(SC제일은행),202009,356
광진구,3578.중곡동 파크웨이빌딩,202009,787
광진구,3579.광진 캠퍼스시티,202009,1632
광진구,3581.광진광장,202009,613
광진구,3582.화양동 우체국,202009,912
광진구,3586.군자역 비채온 오피스텔,202009,1564
광진구,3587.우성식품 앞,202009,732
광진구,3588.세종대학교(영실관),202009,407
광진구,500. 어린이대공원역 3번출구 앞,202009,2333
광진구,501. 광진구의회 앞,202009,1478
광진구,502. 뚝섬유원지역 1번출구 앞,202009,17916
광진구,505. 자양사거리 광진아크로텔 앞,202009,2837
광진구,515. 광양중학교 앞,202009,1570
광진구,516. 광진메디칼 앞,202009,1216
광진구,539. 군자교교차로,202009,2754
광진구,540. 군자역 7번출구 베스트샵 앞,202009,1833
광진구,542. 강변역 4번출구 뒤,202009,2988
광진구,543. 구의공원(테크노마트 앞),202009,634
광진구,544. 광남중학교,202009,1899
광진구,546. 잠실대교북단 교차로,202009,1537
광진구,548. 자양나들목,202009,2647
광진구,549. 아차산역 3번출구,202009,2617
광진구,551. 구의삼성쉐르빌 앞,202009,2765
광진구,552. 대림아크로리버 앞,202009,1149
광진구,553. 중곡 성원APT 앞,202009,1913
광진구,555. 구의3동주민센터,202009,166
광진구,571. 어린이대공원역6번출구,202009,852
광진구,572. 국립정신 건강센터 앞,202009,477
광진구,573. 구의문주차장 앞,202009,1638
광진구,574. 아차산역4번출구,202009,2016
광진구,575. 중앙농협 중곡지점,202009,425
광진구,576. 광나루역 3번 출구,202009,1958
광진구,577. 광진청소년수련관,202009,2135
광진구,584. 광진광장 교통섬,202009,1896
광진구,588. 뚝섬 유원지역,202009,1205
광진구,590. 건국대학교 (입학정보관),202009,1653
광진구,591. 건국대학교 (행정관),202009,288
광진구,592. 건국대학교 학생회관,202009,1324
광진구,593.자양중앙나들목,202009,2921
구로구,1901. 신도림동주민센터 앞,202009,1564
구로구,1904. 도림천역 1번 출구 앞,202009,2163
구로구,1906. 신도림역 1번 출구 앞,202009,7061
구로구,1907. 구일우성(아) 육교 밑,202009,1165
구로구,1908. 해원리바파크 육교 밑,202009,1435
구로구,1910. 낙원교회 맞은편,202009,1
구로구,1911. 구로디지털단지역 앞,202009,6078
구로구,1912. 한신휴아파트 앞,202009,1737
구로구,1913. 구로리공원,202009,941
구로구,1914. 대림역4번출구,202009,2219
구로구,1916. 구로중학교앞,202009,544
구로구,1920. 서울미래초등학교 사거리,202009,1350
구로구,1924. 삼부르네상스파크빌,202009,550
구로구,1925. 동양미래대학교 정문 옆,202009,4994
구로구,1928. 고척스카이돔구장 광장,202009,1555
구로구,1929. 고척근린공원 고척도서관 앞,202009,902
구로구,1930. 개봉지구대 개봉치안센터,202009,1108
구로구,1931. 개봉역(북측광장),202009,1989
구로구,1933. 개봉푸르지오아파트 상가,202009,1624
구로구,1936. 개봉역 1번 출구 자전거보관서쪽,202009,1103
구로구,1937. 한진아파트 입구,202009,1361
구로구,1941. 오류동역 2번출구,202009,1628
구로구,1943. 온수역 북측,202009,585
구로구,1946. 구로역 광장,202009,2447
구로구,1951. 천왕이펜하우스 4단지 상가 앞,202009,311
구로구,1952. 천왕연지타운2단지 앞,202009,2221
구로구,1953. 천왕역 4번출구 뒤,202009,1293
구로구,1955. 디지털입구 교차로,202009,3110
구로구,1956. 도야미리숯불갈비 앞,202009,1158
구로구,1957. 구일고등학교 정문,202009,1519
구로구,1958. 강서수도사업소민원센터,202009,1319
구로구,1959. 구로구의회 앞,202009,1040
구로구,1960. 화광신문사 앞,202009,2213
구로구,1961. 신도림테크노근린공원,202009,4703
구로구,1962. 가리봉동주민센터,202009,1260
구로구,1964. 원메디타운 앞,202009,1298
구로구,1965. 삼환로즈빌아파트 105동 옆,202009,1229
구로구,1966. 한마을아파트 정문상가,202009,1808
구로구,1967. 참새공원(백곡경노당),202009,412
구로구,1968. 동인오피스텔 건너편 소공원,202009,567
구로구,1969. 궁동생태공원,202009,319
구로구,1971. 오정초교 앞 보도육교,202009,586
구로구,1973. 오리로와 서해안도로 교차로 앞,202009,591
구로구,1974. 신도림2차e편한세상아파트 203동 앞,202009,1214
구로구,1975. 대림역 1번 출입구 밑,202009,1179
구로구,1976. 남구로역 5번 출입구 앞,202009,494
구로구,1977. 천왕역 1번 출입구 앞,202009,1373
구로구,1979. 구로1동우체국 앞,202009,194
구로구,1981. 천왕이펜하우스5단지 앞,202009,816
구로구,1983. 구로동롯데아파트,202009,1631
구로구,1984. 구로구청,202009,1362
구로구,1985. 구로도서관,202009,2880
구로구,1986. 태평양물산빌딩,202009,2660
구로구,1987. 개봉아이파크아파트 앞,202009,1924
구로구,1988. 고척LIGA아파트 앞,202009,2258
구로구,1991. 오류동역 맞은편,202009,1941
구로구,1992. 구로구배드민턴실내체육관 앞,202009,383
구로구,1993. 금강수목원아파트 앞,202009,731
구로구,1994. 삼성전자 물류센터 앞,202009,904
구로구,1996. 구일역 1번 출입구 앞,202009,3304
구로구,1998. 고척교 교차로,202009,2077
구로구,1999. 수궁동 성당 주변,202009,685
구로구,2000. 신도림4차 e편한세상 아파트 1109동 앞,202009,1608
구로구,2801. 대륭포스트타워1차,202009,1968
구로구,2804.항동지구 6단지 602동 앞,202009,657
구로구,2805.구로자원순환센터,202009,280
구로구,2806.항동지구 4단지 입구,202009,224
구로구,2807.항동지구 1단지 105동 앞,202009,807
구로구,2808.항동지구 2단지 202동 앞,202009,601
구로구,2809.항동지구 11단지 1103동 앞,202009,409
구로구,2810.항동지구 3단지 311동 앞,202009,333
구로구,2812.항동프라자,202009,285
구로구,2813.항동지구 3단지 302동 앞,202009,349
구로구,2814.항동지구 10단지 1001동 앞,202009,636
구로구,2815.항동지구 7단지 정문,202009,597
구로구,2816.항동지구 8단지 803동옆(주차장입구),202009,218
구로구,2817.천왕이펜하우스5단지 앞,202009,375
구로구,2818.천왕이펜하우스3단지 앞,202009,489
구로구,2819.하늘숲초등학교 앞,202009,677
구로구,2820.신세기아파트 앞,202009,994
구로구,2821.청구아파트 앞,202009,1153
구로구,2822.제니스스포츠 앞,202009,292
구로구,2823.중앙유통단지 앞,202009,801
구로구,2824.미래사랑어린이공원 앞,202009,1577
구로구,2825.초롱타운 앞,202009,471
구로구,2826.가마산지하보도 옆,202009,345
금천구,1804. 독산역 2번출구 자전거주차장,202009,1940
금천구,1805. 서울디지털운동장 앞,202009,796
금천구,1806. 에이스하이엔드타워9차 앞,202009,858
금천구,1808. 에이스하이엔드타워8차 앞,202009,960
금천구,1809. LG전자 별관동(호서대 벤처타워 맞은편),202009,486
금천구,1812. 갑을그레이트밸리 앞,202009,1022
금천구,1814. 두산위브아파트 옆 상가건물 앞,202009,1098
금천구,1816. 금천폭포공원 앞,202009,271
금천구,1819. 금천구청 앞 자전거거치대,202009,845
금천구,1820. 신한은행 시흥대로금융센터지점,202009,547
금천구,1821. 홈플러스 시흥점 맞은편 다비치안경 앞,202009,910
금천구,1822. 서울 시흥동우체국 앞,202009,1290
