대여소그룹,대여소명,대여일자,대여건수
영등포구,274. 영등포역지하쇼핑센타 5번출구,201806,2316
영등포구,275. 신동아아파트,201806,1213
영등포구,276. SK 영등포주유소,201806,1214
영등포구,277. 영등포뉴타운지하상가 2번게이트,201806,1061
영등포구,278. 쌍용플레티넘오피스텔,201806,1026
영등포구,279. 영등포 푸르지오 아파트,201806,1077
중구,300. 정동사거리,201806,1175
종로구,301. 경복궁역 7번출구 앞,201806,1481
종로구,302. 경복궁역 4번출구 뒤,201806,2118
종로구,303. 광화문역 1번출구 앞,201806,1544
종로구,304. 광화문역 2번출구 앞,201806,1137
종로구,305. 종로구청 옆,201806,1403
종로구,306. 광화문역 7번출구 앞,201806,1262
종로구,307. 서울역사박물관 앞,201806,1166
종로구,308. 광화문 S타워 앞,201806,771
종로구,309. 광화문역 6번출구 옆,201806,1157
중구,310. 청계광장 옆,201806,1038
중구,311. 서울광장 옆,201806,2447
중구,312. 시청역 1번출구 뒤,201806,1693
종로구,314. 국립현대미술관,201806,1405
종로구,316. 종각역 1번출구 앞,201806,1801
중구,318. 광교사거리 남측,201806,725
중구,320. 을지로입구역 4번출구 앞,201806,1719
중구,321. KEB 하나금융그룹 명동사옥 옆,201806,1119
중구,322. 명동성당 앞,201806,784
중구,324. 신세계백화점 본점 앞,201806,1030
종로구,326. 안국역 5번출구 앞,201806,1544
종로구,327. 낙원상가 옆,201806,1277
종로구,328. 탑골공원 앞,201806,1518
종로구,329. 청계2가 사거리 옆,201806,1557
중구,331. 을지로2가 사거리 북측,201806,1071
중구,332. 을지로2가 사거리 남측,201806,714
종로구,334. 종로3가역 2번출구 뒤,201806,1937
종로구,335. 종로3가역 15번출구 앞,201806,1028
중구,336. 티마크 호텔 앞,201806,850
종로구,337. 창경궁 입구,201806,521
종로구,338. 세운스퀘어 앞,201806,1262
종로구,339. 종로4가 사거리,201806,1412
종로구,340. 혜화동 로터리,201806,1589
종로구,341. 혜화역 3번출구 뒤,201806,1250
종로구,342. 대학로 마로니에공원,201806,1946
종로구,343. 예일빌딩(율곡로) 앞,201806,567
종로구,344. 성균관대 E하우스 앞,201806,1120
종로구,345. 서울보증보험본사 앞,201806,996
중구,346. 맥스타일 앞,201806,1655
중구,347. 동대문역사문화공원역 9번출구 앞,201806,1545
종로구,348. 독립문역 사거리,201806,921
종로구,349. 사직동주민센터,201806,773
종로구,351. 청운초교 앞 삼거리,201806,724
종로구,352. 중앙고입구 삼거리,201806,380
종로구,353. 재동초교 앞 삼거리,201806,809
종로구,354. 포르투갈 대사관 앞,201806,834
종로구,355. 서울사대부속초교 앞,201806,1150
종로구,356. KT혜화지사 앞,201806,1349
종로구,358. 성대입구 사거리,201806,2892
종로구,359. 원남동사거리,201806,1148
종로구,361. 동묘앞역 1번출구 뒤,201806,2140
종로구,362. 청계8가 사거리,201806,1164
종로구,363. 신설동역 11번출구 뒤,201806,1241
종로구,364. 창신역 1번출구 앞,201806,640
종로구,367. 독립문역 3-1번출구 ,201806,636
종로구,368. SK 서린빌딩 앞,201806,933
종로구,369. 광화문 시민열린마당,201806,1423
중구,370. 시청역(2호선) 9번출구 뒤,201806,985
중구,371. 동대입구역 6번출구 뒤,201806,638
중구,372. 약수역 3번출구 뒤,201806,735
중구,373. 청구 어린이공원,201806,112
중구,374. 청구역 2번출구 앞,201806,842
중구,375. 다산 어린이공원,201806,920
중구,378. 청계7가 사거리,201806,1319
중구,379. 서울역9번출구,201806,647
중구,380. CJ제일제당 앞,201806,809
중구,381. 장충체육관,201806,244
중구,382. 약수역 10번출구 앞,201806,606
중구,383. 신당역 12번 출구 뒤,201806,1594
중구,384. 종로학원본원 ,201806,463
종로구,385. 종각역 5번출구,201806,1480
중구,387. 훈련원공원주차장 앞,201806,537
종로구,388. 동성중학교 앞,201806,909
중구,389. 을지로4가역 1번출구,201806,751
중구,390. 충무로역 1번출구,201806,1106
중구,391. 정동길입구,201806,539
종로구,393. 동대문역 8번 출구,201806,1293
종로구,394. 경희궁 자이 3단지,201806,554
종로구,395. 경희궁 자이 2단지,201806,716
종로구,397. 종묘공영주차장 건너편,201806,598
마포구,400. 상암한화오벨리스크 1차 앞,201806,851
마포구,401. 상암월드컵파크 10단지 앞,201806,728
마포구,402. 상암월드컵파크 9단지 앞,201806,1009
마포구,403. 부엉이공원 앞,201806,694
마포구,405. DMC빌 앞,201806,513
마포구,406. 상암월드컵파크 7단지 앞,201806,497
마포구,407. 마포구 육아종합지원센터,201806,865
마포구,408. LG CNS앞,201806,996
마포구,409. 누리꿈스퀘어 옆,201806,1970
마포구,410. 상암중학교 옆,201806,491
마포구,411. DMC홍보관,201806,851
마포구,412. DMC산학협력연구센터 앞,201806,1539
마포구,413. 상암월드컵파크 3단지 후문,201806,664
마포구,414. 상암동주민센터 옆,201806,886
마포구,415. DMC역 9번출구 앞,201806,2201
마포구,416. 상암월드컵파크 1단지 교차로,201806,883
마포구,417. DMC역 2번출구 옆,201806,1655
마포구,418. 월드컵경기장역 3번출구 옆,201806,1696
마포구,419. 홈플러스 앞,201806,2277
마포구,420. 서울시 공공자전거 상암센터,201806,793
마포구,421. 마포구청 앞,201806,2999
마포구,422. 문화비축기지,201806,462
마포구,424. 롯데하이마트 (상암월드컵점) ,201806,342
마포구,425. DMC첨단산업센터,201806,351
마포구,427. 성산시영아파트,201806,569
종로구,446. 상명대입구,201806,456
종로구,447. 신영동삼거리,201806,165
종로구,449. 일성아파트,201806,142
종로구,450. 효자동 삼거리,201806,852
종로구,451. 청와대앞길,201806,559
광진구,500. 어린이대공원역 3번출구 앞,201806,2661
광진구,501. 광진구의회 앞,201806,3359
광진구,502. 뚝섬유원지역 1번출구 앞,201806,7438
광진구,505. 자양사거리 광진아크로텔 앞,201806,2737
성동구,506. 금호 어울림 아파트 앞,201806,368
성동구,507. 성수아이에스비즈타워 앞,201806,733
성동구,508. 성수아카데미타워 앞,201806,884
성동구,509. 이마트 버스정류소 옆,201806,2235
성동구,510. 서울숲 남문 버스정류소 옆,201806,922
성동구,511. 서울숲역 4번 출구 옆,201806,2220
성동구,512. 뚝섬역 1번 출구 옆,201806,2240
성동구,513. 뚝섬역 5번 출구 정류소 옆,201806,1565
성동구,514. 성수사거리 버스정류장 앞,201806,2108
광진구,515. 광양중학교 앞,201806,912
광진구,516. 광진메디칼 앞,201806,1131
성동구,518. 청계천 박물관 앞,201806,678
성동구,519. 양지사거리,201806,1056
성동구,520. 상왕십리역 4번 출구 앞,201806,863
성동구,521. 왕십리역 11번 출구 앞,201806,1617
성동구,522. 금호역 1번출구 앞,201806,195
성동구,523. 옥수동성당 옆,201806,214
성동구,524. 래미안금호하이리버 아파트 102동 옆,201806,384
성동구,525. 한양대병원사거리,201806,2657
성동구,526. 용답토속공원 앞,201806,850
성동구,529. 장한평역 8번 출구 앞,201806,1010
성동구,530. 청계벽산아파트 앞,201806,946
성동구,533. 우리은행 금호동 지점 앞,201806,210
성동구,534. 금호사거리,201806,537
성동구,535. 응봉삼거리,201806,764
성동구,536. 행당역 2번출구 앞,201806,724
성동구,537. 한양대후문역 부근,201806,1313
성동구,538. 답십리역 8번출구 앞,201806,855
광진구,539. 군자교교차로,201806,1381
광진구,540. 군자역 7번출구 베스트샵 앞,201806,2087
광진구,542. 강변역 4번출구 뒤,201806,1467
광진구,543. 구의공원(테크노마트 앞),201806,980
광진구,544. 광남중학교,201806,684
광진구,546. 잠실대교북단 교차로,201806,1314
광진구,548. 자양나들목,201806,1583
광진구,549. 아차산역 3번출구,201806,1695
성동구,550. 서울시설공단 앞,201806,746
광진구,551. 구의삼성쉐르빌 앞,201806,1712
광진구,552. 대림아크로리버 앞,201806,506
광진구,553. 중곡 성원APT 앞,201806,881
광진구,555. 구의3동주민센터,201806,872
성동구,556. 달맞이공원,201806,252
성동구,557. 도선동 주민센터 앞,201806,954
성동구,558. 성동광진 교육지원청 앞,201806,1292
성동구,559. 왕십리역 4번 출구 건너편,201806,1997
성동구,560. 비전교회 앞,201806,1032
성동구,561. 서울숲역 2번출구 앞,201806,1181
성동구,562. 군자지하보도 앞,201806,763
성동구,563. 성동세무서 건너편,201806,1252
성동구,564. 금호역 3번출구,201806,179
성동구,565. 옥수역 3번출구,201806,3345
성동구,567. 성수역 2번출구 앞,201806,2038
성동구,568. 청계8가사거리 부근,201806,2161
성동구,569. 응봉현대아파트 정류소,201806,340
광진구,571. 어린이대공원역6번출구,201806,1774
광진구,572. 국립정신 건강센터 앞,201806,389
광진구,573. 구의문주차장 앞,201806,1544
광진구,574. 아차산역4번출구,201806,1740
광진구,575. 중앙농협 중곡지점,201806,314
광진구,576. 광나루역 3번 출구,201806,1043
광진구,577. 광진청소년수련관,201806,1244
성동구,578. 성동세무서 부근,201806,1200
성동구,579. 마장역 4번출구,201806,1129
성동구,581. 용답초등학교,201806,467
성동구,582. 경일중학교 앞,201806,770
성동구,583. 청계천 생태교실 앞,201806,3029
광진구,584. 광진광장 교통섬,201806,2213
성동구,585. 성수2가1동 공영주차장 인근,201806,1485
성동구,586. 마장동 주민센터,201806,634
성동구,587. KEB하나은행 성수중앙지점,201806,681
광진구,588. 뚝섬 유원지역,201806,1359
성동구,589. 성수역3번출구,201806,1358
광진구,590. 건국대학교 (입학정보관),201806,3958
광진구,591. 건국대학교 (행정관),201806,1006
광진구,592. 건국대학교 학생회관,201806,2179
광진구,593.자양중앙나들목,201806,1170
성동구,594. 중랑물재생센터(서울새활용플라자),201806,319
동대문구,600. 휘경2동 주민센터,201806,228
동대문구,601. 용신동주민센터,201806,658
동대문구,602. 장안동 사거리,201806,2087
동대문구,604. 답십리초등학교 옆 공원,201806,435
동대문구,605. 신설동역8번출구,201806,808
동대문구,606. 휘경공고앞,201806,442
동대문구,607. 신이문역 2번출구,201806,513
동대문구,608. 전농삼성아파트,201806,317
동대문구,609. 제기2교,201806,1342
동대문구,610. 동대문중 교차로,201806,644
동대문구,612. 시립동부병원 앞 사거리,201806,1088
동대문구,613. 신설동역 10번출구 앞,201806,1112
동대문구,614. 용두동 사거리,201806,1865
동대문구,615. 용두동 레미안허브리츠아파트 앞,201806,1113
동대문구,616. 서울시립대 앞,201806,494
동대문구,617. 청솔우성아파트 앞,201806,690
동대문구,621. 동대문중학교 옆,201806,402
동대문구,622. 전농사거리 교통섬,201806,1069
동대문구,623. 서울시립대 정문 앞,201806,2065
동대문구,624. 전농동 동아아파트 앞,201806,1104
동대문구,625. 답십리초등학교 앞(현대시장 옆),201806,974
동대문구,626. 군자교 서측 녹지대,201806,808
동대문구,627. 장안동삼거리 교통섬,201806,915
동대문구,628. 휘봉고등학교 앞,201806,268
동대문구,630. 동대문구 보건소,201806,1026
동대문구,631. 답십리역 1번출구,201806,1472
동대문구,633. 청량리 기업은행 앞,201806,912
동대문구,634. 외국어대 정문 앞,201806,2759
동대문구,635. 시조사 앞 (청량고정문 옆),201806,1386
동대문구,636. 세종대왕기념관 교차로,201806,541
동대문구,637. KAIST 경영대학 앞,201806,938
동대문구,638. 서울시립대 정보기술관,201806,822
동대문구,639. 서울시립대 후문,201806,1433
동대문구,640. KEB하나은행 청량리역지점,201806,621
동대문구,641. 용두역 4번출구,201806,1398
동대문구,642. 신답역 사거리,201806,613
동대문구,643. 동대문구민체육센터 (육교아래),201806,907
동대문구,646. 장한평역 1번출구 (국민은행앞),201806,1400
동대문구,647. 신이문역 1번출구,201806,376
동대문구,648. 장안동위더스빌옆,201806,1170
동대문구,650. 중랑교사거리,201806,1621
양천구,700. KB국민은행 염창역 지점 앞,201806,1662
양천구,701. 목동사거리 부근,201806,477
양천구,702. 목4동주민센터 옆,201806,456
양천구,703. 오목교역 7번출구 앞,201806,3198
양천구,704. 남부법원검찰청 교차로,201806,1770
양천구,706. 신정네거리역,201806,728
양천구,707. 신정3동주민센터,201806,316
양천구,708. 서울출입국관리사무소 앞,201806,1318
양천구,709. 신정3동 현장민원실 앞,201806,235
양천구,710. 서부화물트럭터미널 사거리,201806,398
양천구,711. 신일해피트리아파트 앞,201806,389
양천구,712. 강월초교입구 사거리,201806,382
양천구,713. 양서중학교 옆,201806,291
양천구,714. 한국SGI 양천문화회관 앞,201806,268
양천구,716.신정6동 주민센터 인근,201806,1540
양천구,719. 홍익병원앞 교차로,201806,874
양천구,720. 서울강월초등학교 앞,201806,314
양천구,722. LG전자베스트샵 신정점 ,201806,875
양천구,723. SBS방송국,201806,1441
양천구,724. 계남공원 입구 주출입구 좌측,201806,204
양천구,725. 양강중학교앞 교차로,201806,435
양천구,726. 목동3단지 시내버스정류장,201806,726
양천구,729. 서부식자재마트 건너편,201806,876
양천구,731. 서울시 도로환경관리센터,201806,1237
양천구,732. 신월동 이마트,201806,437
양천구,733. 신정이펜하우스314동,201806,522
양천구,734. 신트리공원 입구,201806,609
양천구,735. 영도초등학교,201806,537
양천구,736. 오솔길공원,201806,493
양천구,737. 장수공원,201806,404
양천구,739. 신월사거리,201806,367
양천구,740. 으뜸공원,201806,316
양천구,741. 화곡로 입구 교차로,201806,85
양천구,742. 등촌역 5번 출구 뒤,201806,554
양천구,743. 현대6차아파트 101동 옆,201806,343
양천구,744. 신목동역 2번 출구,201806,1158
양천구,745. 강서초등학교,201806,325
양천구,746. 목동2단지 상가,201806,1086
양천구,747. 목동3단지 상가,201806,762
양천구,748. 목동운동장,201806,228
양천구,750. 연의근린공원 건너편,201806,226
양천구,752. 성원2차 아파트,201806,527
용산구,800. 목월공원 앞,201806,811
용산구,802. 한강진역 2번 출구 앞,201806,517
용산구,803. 한남초교 앞 보도육교,201806,396
용산구,805. 문배어린이공원 앞,201806,926
용산구,806. 전자랜드 본관 앞,201806,796
용산구,807. 서울역 12번 출구 앞,201806,755
용산구,808. 서빙고동 금호맨션 앞,201806,326
용산구,809. 한남 유수지 복개주차장,201806,838
용산구,810. 이태원지하보도,201806,614
용산구,811. 녹사평역1번출구,201806,837
용산구,812. 용산전쟁기념관,201806,505
용산구,813. 삼각지역 3번출구,201806,919
용산구,815. LIG강촌아파트 103동앞,201806,1157
용산구,816. 신용산역 6번출구 앞,201806,3174
용산구,817. 삼각지역 4번출구 앞,201806,606
용산구,818. 숙명여대 입구 교차로,201806,1182
용산구,819. 선린인터넷 고등학교,201806,761
용산구,820. 청파동입구 교차로,201806,651
용산구,822. 이촌1동 마을공원,201806,377
용산구,823. 효창동주민센터 앞,201806,263
용산구,825. 서빙고동 주민센터 앞,201806,2246
중구,826. 서울역 서부교차로2,201806,1185
용산구,827. 국군복지단,201806,279
용산구,828. 숙대입구역 8번,201806,850
용산구,829. 베르가모앞,201806,1783
용산구,830. 청암자이아파트앞,201806,467
용산구,831. 이태원관광특구입구,201806,1013
용산구,832. 이촌1동 주민센터 뒤,201806,1419
용산구,834. 효창공원앞역 3번출구 뒤,201806,1136
용산구,835. 남영역 건너편,201806,640
용산구,836. 현대자동차서비스 앞,201806,730
용산구,837. 한남나들목 입구,201806,1598
용산구,838. 숙대입구역 4번출구,201806,556
은평구,900. 은평예술회관,201806,647
은평구,901. 응암1동사무소,201806,757
은평구,902. 진관동 은빛초등학교,201806,248
은평구,903. 은평뉴타운 아이파크,201806,427
은평구,904. 은평뉴타운 푸르지오,201806,609
은평구,905. 구파발역 2번출구,201806,1726
은평구,906. 연신내역 5번출구150M 아래,201806,1862
은평구,907. CJ 드림시티,201806,3465
은평구,908. 구산역 4번출구,201806,648
은평구,909. 백련산 힐스테이트 3차,201806,505
은평구,911. 은평평화공원(역촌역4번출구),201806,1084
은평구,912. 응암오거리,201806,1441
은평구,913. 이마트 은평점,201806,2100
은평구,914. 새절역 2번출구,201806,2173
은평구,915. 증산역 4번출구,201806,973
은평구,916. 평생학습관 앞,201806,740
은평구,917. 녹번역 4번출구,201806,798
은평구,919. 서울혁신파크,201806,553
은평구,921. 신도고등학교,201806,400
은평구,922. 연신내역 4번출구,201806,529
은평구,923. 국민은행 연서지점,201806,459
은평구,924. 메뚜기다리,201806,236
은평구,925. 불광역 2번출구,201806,441
은평구,927. 연신내역 3번출구 인근,201806,491
은평구,928. 은평역사한옥박물관,201806,228
은평구,930. 구 서부경찰서 건너편,201806,435
은평구,931. 역촌파출소,201806,1598
은평구,932. 예일여중,201806,618
은평구,933. LG서비스 역촌점,201806,902
은평구,934. 신사동 성당,201806,571
은평구,937. 상림마을 롯데캐슬2단지 옆,201806,92
은평구,938. 금암 문화공원,201806,91
은평구,939. 은평구청 교차로,201806,461
은평구,941. 은평뉴타운 도서관,201806,480
은평구,942. 상림마을 생태공원,201806,436
은평구,943. 은평구청 보건소,201806,886
은평구,945. 기자촌 사거리,201806,354
은평구,946. 독바위역 ,201806,300
은평구,947. 연신내 선일하이츠빌 정류소,201806,353
은평구,948. 디지털미디어 시티역 4번출구,201806,435
은평구,949. 연신내역 1번 출구 ,201806,308
은평구,950. 구산역 2번 출구 ,201806,804
은평구,952. 서울연신중학교,201806,222
은평구,953. 서울연신초등학교,201806,412
은평구,954. 은평뉴타운구파발9단지,201806,438
은평구,956. 응암시장교차로,201806,181
강동구,1001. 광진교 남단 사거리(디지털프라자앞),201806,1364
강동구,1002. 해공공원(천호동),201806,889
강동구,1003. 해공도서관앞,201806,690
강동구,1004. 삼성광나루아파트 버스정류장,201806,941
강동구,1006. 롯데캐슬 115동앞,201806,498
강동구,1007.암사동 선사유적지,201806,129
강동구,1008. 암사역 3번출구(국민은행앞),201806,1691
강동구,1009. 천호역4번출구(현대백화점),201806,2519
강동구,1010. 강동세무서,201806,1493
강동구,1011. LIGA 아파트 앞,201806,1988
강동구,1012. 서울 상운차량,201806,690
강동구,1013. 강동구청역 1번 출입구,201806,898
강동구,1014. 강동구평생학습관앞,201806,882
강동구,1015. 샛마을 근린공원,201806,715
강동구,1016. 해뜨는 주유소옆 리엔파크 109동앞,201806,561
강동구,1017. 맥도날드(길동),201806,1175
강동구,1018. 둔촌 주공 GS 맞은편,201806,841
강동구,1019. 다성이즈빌아파트(호원대 대각선 맞은편),201806,1937
강동구,1020. 강동경찰서,201806,1276
강동구,1021. 강일동 리슈빌 빌딩앞,201806,784
강동구,1022. 길동 사거리(초소앞),201806,980
강동구,1023. 한국종합기술사옥 앞,201806,727
강동구,1024.  강동구청 앞,201806,776
강동구,1025. 상일초등학교,201806,316
강동구,1026. 대명초교 입구 교차로,201806,408
강동구,1027. 프라자 아파트 앞,201806,484
강동구,1028. 포레스 주상복합 빌딩,201806,536
강동구,1029. 롯데 시네마,201806,1140
강동구,1030. 미호 플랜트 앞,201806,767
강동구,1031. 암사동 CBIS,201806,234
강동구,1032. 선사고등학교,201806,246
강동구,1033. 고덕동 아남아파트,201806,587
강동구,1034. 고덕동 래미안 힐스테이트,201806,333
강동구,1035. 고덕역 4번출구,201806,1372
강동구,1036. 고덕동 주양쇼핑,201806,725
강동구,1037. 강일 6단지,201806,183
강동구,1038. 강일 다솜 어린이 공원,201806,225
강동구,1039. 고덕초등학교,201806,262
강동구,1041. 묘곡초등학교,201806,751
강동구,1042. 강일 2.5단지 사이,201806,309
강동구,1044. 굽은다리역,201806,1937
강동구,1047. 건강보험 강동지사kt,201806,797
강동구,1048. 동부기업(둔촌동),201806,826
강동구,1049. 강일동 10단지 아파트,201806,443
강동구,1050.  둔촌역 3번 출입구,201806,2002
강동구,1051. 양지시장 (용성약국앞) 입구,201806,575
강서구,1101. 개화동상사마을종점 버스정류장,201806,86
강서구,1102. 방화사거리 마을버스 버스정류장,201806,763
강서구,1103. 방화역 4번출구앞,201806,591
강서구,1105. 방화근린공원,201806,244
강서구,1106. 신방화사거리,201806,717
강서구,1108. 공항시장역 1번출구,201806,370
강서구,1109. 공항시장역 4번출구,201806,285
강서구,1110. 공항중학교앞,201806,225
강서구,1111. 마곡엠밸리6_7단지 마곡중학교,201806,658
강서구,1112. 마곡엠밸리4단지 정문,201806,1956
강서구,1113. 서남환경공원 버스정류장,201806,536
강서구,1114. 서남물재생센터 버스정류장,201806,136
강서구,1115. 등촌역 1번출구옆,201806,978
강서구,1117. 스타벅스앞,201806,1254
강서구,1118. 증미역 3번출구뒤(등촌두산위브센티움오피스텔),201806,1693
강서구,1119. 염창동 한마음아파트앞(염창동 빛나는 음악학원앞),201806,884
강서구,1120. 대림경동아파트앞,201806,1292
